benchmark_id,target,scale_group,condition,image_name,item_id,category_name,visibility,prompt,threshold,roi_margin_ratio,roi_bbox,local_windows,local_enlarge_factor,detected,num_detections,top_score,mean_score,top_box_area_ratio,inference_seconds,detections_json
collar_010,collar,larger_part,full_image,043744.jpg,item1,long sleeve outwear,clear,collar,0.3,0.05,"[0, 0, 467, 623]",[],1.0,no,0,,,,0.12073737604077905,[]
collar_010,collar,larger_part,roi_conditioned,043744.jpg,item1,long sleeve outwear,clear,collar,0.3,0.05,"[0, 0, 467, 623]",[],1.0,no,0,,,,0.1272950719576329,[]
collar_010,collar,larger_part,local_enlarged,043744.jpg,item1,long sleeve outwear,clear,collar,0.3,0.05,"[0, 0, 467, 623]","[[94, 0, 373, 211]]",1.0,yes,1,0.31036561727523804,0.31036561727523804,0.1527643065886894,0.11815536802168936,"[{""label"": ""collar"", ""score"": 0.31036561727523804, ""box"": [94.00146865844727, -0.05894148349761963, 304.4357604980469, 211.9410400390625]}]"
collar_011,collar,larger_part,full_image,127679.jpg,item1,long sleeve outwear,clear,collar,0.3,0.05,"[0, 0, 467, 624]",[],1.0,yes,1,0.3604243993759155,0.3604243993759155,0.06890886089659326,0.1206039150711149,"[{""label"": ""collar"", ""score"": 0.3604243993759155, ""box"": [82.16614532470703, -0.1690071076154709, 286.7052917480469, 98.37370300292969]}]"
collar_011,collar,larger_part,roi_conditioned,127679.jpg,item1,long sleeve outwear,clear,collar,0.3,0.05,"[0, 0, 467, 624]",[],1.0,yes,1,0.3604243993759155,0.3604243993759155,0.06890886089659326,0.12080065498594195,"[{""label"": ""collar"", ""score"": 0.3604243993759155, ""box"": [82.16614532470703, -0.1690071076154709, 286.7052917480469, 98.37370300292969]}]"
collar_011,collar,larger_part,local_enlarged,127679.jpg,item1,long sleeve outwear,clear,collar,0.3,0.05,"[0, 0, 467, 624]","[[94, 0, 373, 212]]",1.0,no,0,,,,0.11816827405709773,[]
collar_012,collar,larger_part,full_image,118608.jpg,item1,long sleeve top,clear,collar,0.3,0.05,"[0, 0, 639, 852]",[],1.0,yes,1,0.4348108768463135,0.4348108768463135,0.9903611428172459,0.12260364706162363,"[{""label"": ""collar"", ""score"": 0.4348108768463135, ""box"": [1.7176055908203125, -0.05437633395195007, 636.5083618164062, 851.6561279296875]}]"
collar_012,collar,larger_part,roi_conditioned,118608.jpg,item1,long sleeve top,clear,collar,0.3,0.05,"[0, 0, 639, 852]",[],1.0,yes,1,0.4348108768463135,0.4348108768463135,0.9903611428172459,0.12269290501717478,"[{""label"": ""collar"", ""score"": 0.4348108768463135, ""box"": [1.7176055908203125, -0.05437633395195007, 636.5083618164062, 851.6561279296875]}]"
collar_012,collar,larger_part,local_enlarged,118608.jpg,item1,long sleeve top,clear,collar,0.3,0.05,"[0, 0, 639, 852]","[[128, 0, 511, 289]]",1.0,yes,1,0.3635360598564148,0.3635360598564148,0.20398579729681218,0.11929979210253805,"[{""label"": ""collar"", ""score"": 0.3635360598564148, ""box"": [128.02423858642578, -0.13670116662979126, 512.024169921875, 289.8631591796875]}]"
collar_013,collar,larger_part,full_image,053073.jpg,item1,long sleeve outwear,clear,collar,0.3,0.05,"[0, 0, 467, 622]",[],1.0,no,0,,,,0.12315541494172066,[]
collar_013,collar,larger_part,roi_conditioned,053073.jpg,item1,long sleeve outwear,clear,collar,0.3,0.05,"[0, 0, 467, 622]",[],1.0,no,0,,,,0.11926194094121456,[]
collar_013,collar,larger_part,local_enlarged,053073.jpg,item1,long sleeve outwear,clear,collar,0.3,0.05,"[0, 0, 467, 622]","[[94, 0, 373, 211]]",1.0,no,0,,,,0.11614742199890316,[]
collar_014,collar,larger_part,full_image,172132.jpg,item1,long sleeve top,clear,collar,0.3,0.05,"[0, 0, 467, 623]",[],1.0,yes,1,0.35544395446777344,0.35544395446777344,0.9999953167085093,0.11990308691747487,"[{""label"": ""collar"", ""score"": 0.35544395446777344, ""box"": [0.05107569694519043, -0.2571544647216797, 468.0506591796875, 623.740478515625]}]"
collar_014,collar,larger_part,roi_conditioned,172132.jpg,item1,long sleeve top,clear,collar,0.3,0.05,"[0, 0, 467, 623]",[],1.0,yes,1,0.35544395446777344,0.35544395446777344,0.9999953167085093,0.11983823496848345,"[{""label"": ""collar"", ""score"": 0.35544395446777344, ""box"": [0.05107569694519043, -0.2571544647216797, 468.0506591796875, 623.740478515625]}]"
collar_014,collar,larger_part,local_enlarged,172132.jpg,item1,long sleeve top,clear,collar,0.3,0.05,"[0, 0, 467, 623]","[[94, 0, 373, 211]]",1.0,no,0,,,,0.11641277198214084,[]
collar_015,collar,larger_part,full_image,026314.jpg,item1,short sleeve top,clear,collar,0.3,0.05,"[0, 0, 467, 623]",[],1.0,yes,1,0.3307936191558838,0.3307936191558838,0.9911431761676853,0.12018090102355927,"[{""label"": ""collar"", ""score"": 0.3307936191558838, ""box"": [0.6551274061203003, 2.054706573486328, 466.8025817871094, 622.9859619140625]}]"
collar_015,collar,larger_part,roi_conditioned,026314.jpg,item1,short sleeve top,clear,collar,0.3,0.05,"[0, 0, 467, 623]",[],1.0,yes,1,0.3307936191558838,0.3307936191558838,0.9911431761676853,0.1200716650346294,"[{""label"": ""collar"", ""score"": 0.3307936191558838, ""box"": [0.6551274061203003, 2.054706573486328, 466.8025817871094, 622.9859619140625]}]"
collar_015,collar,larger_part,local_enlarged,026314.jpg,item1,short sleeve top,clear,collar,0.3,0.05,"[0, 0, 467, 623]","[[94, 0, 373, 211]]",1.0,yes,1,0.3011421859264374,0.3011421859264374,0.18292306200548542,0.11746739596128464,"[{""label"": ""collar"", ""score"": 0.3011421859264374, ""box"": [94.04075527191162, 4.6200103759765625, 351.60601806640625, 212.02137756347656]}]"
collar_016,collar,larger_part,full_image,005237.jpg,item1,long sleeve top,clear,collar,0.3,0.05,"[0, 0, 467, 350]",[],1.0,no,0,,,,0.12739026302006096,[]
collar_016,collar,larger_part,roi_conditioned,005237.jpg,item1,long sleeve top,clear,collar,0.3,0.05,"[0, 0, 467, 350]",[],1.0,no,0,,,,0.118297487962991,[]
collar_016,collar,larger_part,local_enlarged,005237.jpg,item1,long sleeve top,clear,collar,0.3,0.05,"[0, 0, 467, 350]","[[94, 0, 373, 118]]",1.0,no,0,,,,0.10831812501419336,[]
collar_017,collar,larger_part,full_image,058348.jpg,item1,short sleeve top,clear,collar,0.3,0.05,"[0, 0, 467, 467]",[],1.0,yes,1,0.3236313462257385,0.3236313462257385,0.9999750353364016,0.09966996603179723,"[{""label"": ""collar"", ""score"": 0.3236313462257385, ""box"": [0.028927087783813477, -0.016541719436645508, 468.0173034667969, 467.9833984375]}]"
collar_017,collar,larger_part,roi_conditioned,058348.jpg,item1,short sleeve top,clear,collar,0.3,0.05,"[0, 0, 467, 467]",[],1.0,yes,1,0.3236313462257385,0.3236313462257385,0.9999750353364016,0.09922544006258249,"[{""label"": ""collar"", ""score"": 0.3236313462257385, ""box"": [0.028927087783813477, -0.016541719436645508, 468.0173034667969, 467.9833984375]}]"
collar_017,collar,larger_part,local_enlarged,058348.jpg,item1,short sleeve top,clear,collar,0.3,0.05,"[0, 0, 467, 467]","[[94, 0, 373, 158]]",1.0,no,0,,,,0.14184542605653405,[]
collar_018,collar,larger_part,full_image,152404.jpg,item1,long sleeve outwear,clear,collar,0.3,0.05,"[0, 0, 467, 623]",[],1.0,yes,1,0.4104207754135132,0.4104207754135132,0.9993768998399852,0.12980103900190443,"[{""label"": ""collar"", ""score"": 0.4104207754135132, ""box"": [0.12976741790771484, -0.2433929443359375, 467.8425598144531, 623.750732421875]}]"
collar_018,collar,larger_part,roi_conditioned,152404.jpg,item1,long sleeve outwear,clear,collar,0.3,0.05,"[0, 0, 467, 623]",[],1.0,yes,1,0.4104207754135132,0.4104207754135132,0.9993768998399852,0.12240739003755152,"[{""label"": ""collar"", ""score"": 0.4104207754135132, ""box"": [0.12976741790771484, -0.2433929443359375, 467.8425598144531, 623.750732421875]}]"
collar_018,collar,larger_part,local_enlarged,152404.jpg,item1,long sleeve outwear,clear,collar,0.3,0.05,"[0, 0, 467, 623]","[[94, 0, 373, 211]]",1.0,yes,1,0.3532828390598297,0.3532828390598297,0.20326467603979065,0.11742681101895869,"[{""label"": ""collar"", ""score"": 0.3532828390598297, ""box"": [94.02750396728516, -0.04861140251159668, 374.02728271484375, 211.9508056640625]}]"
collar_019,collar,larger_part,full_image,140980.jpg,item1,long sleeve outwear,clear,collar,0.3,0.05,"[0, 0, 467, 629]",[],1.0,yes,1,0.39776670932769775,0.39776670932769775,0.9930814365476451,0.12113555695395917,"[{""label"": ""collar"", ""score"": 0.39776670932769775, ""box"": [1.3121516704559326, 0.15469104051589966, 466.5559387207031, 629.50244140625]}]"
collar_019,collar,larger_part,roi_conditioned,140980.jpg,item1,long sleeve outwear,clear,collar,0.3,0.05,"[0, 0, 467, 629]",[],1.0,yes,1,0.39776670932769775,0.39776670932769775,0.9930814365476451,0.12026654300279915,"[{""label"": ""collar"", ""score"": 0.39776670932769775, ""box"": [1.3121516704559326, 0.15469104051589966, 466.5559387207031, 629.50244140625]}]"
collar_019,collar,larger_part,local_enlarged,140980.jpg,item1,long sleeve outwear,clear,collar,0.3,0.05,"[0, 0, 467, 629]","[[94, 0, 373, 213]]",1.0,no,0,,,,0.11928388406522572,[]
collar_020,collar,larger_part,full_image,189367.jpg,item1,long sleeve top,clear,collar,0.3,0.05,"[0, 0, 467, 623]",[],1.0,yes,1,0.40050870180130005,0.40050870180130005,0.9949711061291128,0.12042755598668009,"[{""label"": ""collar"", ""score"": 0.40050870180130005, ""box"": [1.2309494018554688, -0.312777042388916, 466.88482666015625, 623.6773071289062]}]"
collar_020,collar,larger_part,roi_conditioned,189367.jpg,item1,long sleeve top,clear,collar,0.3,0.05,"[0, 0, 467, 623]",[],1.0,yes,1,0.40050870180130005,0.40050870180130005,0.9949711061291128,0.12034473998937756,"[{""label"": ""collar"", ""score"": 0.40050870180130005, ""box"": [1.2309494018554688, -0.312777042388916, 466.88482666015625, 623.6773071289062]}]"
collar_020,collar,larger_part,local_enlarged,189367.jpg,item1,long sleeve top,clear,collar,0.3,0.05,"[0, 0, 467, 623]","[[94, 0, 373, 211]]",1.0,yes,1,0.35408732295036316,0.35408732295036316,0.20325738926835493,0.11687996203545481,"[{""label"": ""collar"", ""score"": 0.35408732295036316, ""box"": [94.017991065979, -0.03965866565704346, 374.0179443359375, 211.9520263671875]}]"
collar_021,collar,larger_part,full_image,105891.jpg,item1,long sleeve outwear,clear,collar,0.3,0.05,"[0, 0, 467, 623]",[],1.0,yes,1,0.36531969904899597,0.36531969904899597,0.9977463305309734,0.12191650702152401,"[{""label"": ""collar"", ""score"": 0.36531969904899597, ""box"": [0.5439519882202148, -0.2358241081237793, 467.51171875, 623.734130859375]}]"
collar_021,collar,larger_part,roi_conditioned,105891.jpg,item1,long sleeve outwear,clear,collar,0.3,0.05,"[0, 0, 467, 623]",[],1.0,yes,1,0.36531969904899597,0.36531969904899597,0.9977463305309734,0.12078514799941331,"[{""label"": ""collar"", ""score"": 0.36531969904899597, ""box"": [0.5439519882202148, -0.2358241081237793, 467.51171875, 623.734130859375]}]"
collar_021,collar,larger_part,local_enlarged,105891.jpg,item1,long sleeve outwear,clear,collar,0.3,0.05,"[0, 0, 467, 623]","[[94, 0, 373, 211]]",1.0,no,0,,,,0.11751862394157797,[]
collar_022,collar,larger_part,full_image,147261.jpg,item1,long sleeve top,clear,collar,0.3,0.05,"[0, 0, 467, 467]",[],1.0,yes,1,0.4150492548942566,0.4150492548942566,0.9999995812392062,0.10043946502264589,"[{""label"": ""collar"", ""score"": 0.4150492548942566, ""box"": [0.01715540885925293, -0.07344746589660645, 468.0170593261719, 467.92645263671875]}]"
collar_022,collar,larger_part,roi_conditioned,147261.jpg,item1,long sleeve top,clear,collar,0.3,0.05,"[0, 0, 467, 467]",[],1.0,yes,1,0.4150492548942566,0.4150492548942566,0.9999995812392062,0.10051131004001945,"[{""label"": ""collar"", ""score"": 0.4150492548942566, ""box"": [0.01715540885925293, -0.07344746589660645, 468.0170593261719, 467.92645263671875]}]"
collar_022,collar,larger_part,local_enlarged,147261.jpg,item1,long sleeve top,clear,collar,0.3,0.05,"[0, 0, 467, 467]","[[94, 0, 373, 158]]",1.0,no,0,,,,0.13637473597191274,[]
button_001,button,small_object,full_image,100023.jpg,item1,long sleeve top,clear,button,0.3,0.05,"[0, 0, 623, 467]",[],1.0,no,0,,,,0.13009880005847663,[]
button_001,button,small_object,roi_conditioned,100023.jpg,item1,long sleeve top,clear,button,0.3,0.05,"[0, 0, 623, 467]",[],1.0,no,0,,,,0.12060675397515297,[]
button_001,button,small_object,local_enlarged,100023.jpg,item1,long sleeve top,clear,button,0.3,0.05,"[0, 0, 623, 467]","[[175, 28, 311, 439], [243, 28, 380, 439], [312, 28, 448, 439]]",1.0,yes,1,0.3045801818370819,0.3045801818370819,0.19420252020938522,0.29004380700644106,"[{""label"": ""button"", ""score"": 0.3045801818370819, ""box"": [243.2117886543274, 27.772588849067688, 380.8660430908203, 439.7711181640625]}]"
button_002,button,small_object,full_image,091865.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 467, 623]",[],1.0,no,0,,,,0.1198573230067268,[]
button_002,button,small_object,roi_conditioned,091865.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 467, 623]",[],1.0,no,0,,,,0.11911840399261564,[]
button_002,button,small_object,local_enlarged,091865.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 467, 623]","[[131, 37, 233, 586], [183, 37, 284, 586], [234, 37, 336, 586]]",1.0,no,0,,,,0.22652494593057781,[]
button_003,button,small_object,full_image,105965.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 467, 831]",[],1.0,no,0,,,,0.1393632290419191,[]
button_003,button,small_object,roi_conditioned,105965.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 467, 831]",[],1.0,no,0,,,,0.1496744059259072,[]
button_003,button,small_object,local_enlarged,105965.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 467, 831]","[[131, 50, 233, 781], [183, 50, 284, 781], [234, 50, 336, 781]]",1.0,no,0,,,,0.2115265621105209,[]
button_004,button,small_object,full_image,178720.jpg,item1,long sleeve top,clear,button,0.3,0.05,"[0, 0, 467, 623]",[],1.0,no,0,,,,0.12381655303761363,[]
button_004,button,small_object,roi_conditioned,178720.jpg,item1,long sleeve top,clear,button,0.3,0.05,"[0, 0, 467, 623]",[],1.0,no,0,,,,0.11933090502861887,[]
button_004,button,small_object,local_enlarged,178720.jpg,item1,long sleeve top,clear,button,0.3,0.05,"[0, 0, 467, 623]","[[131, 37, 233, 586], [183, 37, 284, 586], [234, 37, 336, 586]]",1.0,no,0,,,,0.21576644899323583,[]
button_005,button,small_object,full_image,054074.jpg,item1,long sleeve top,clear,button,0.3,0.05,"[0, 0, 350, 467]",[],1.0,no,0,,,,0.11813639802858233,[]
button_005,button,small_object,roi_conditioned,054074.jpg,item1,long sleeve top,clear,button,0.3,0.05,"[0, 0, 350, 467]",[],1.0,no,0,,,,0.11829079792369157,[]
button_005,button,small_object,local_enlarged,054074.jpg,item1,long sleeve top,clear,button,0.3,0.05,"[0, 0, 350, 467]","[[98, 28, 175, 439], [137, 28, 213, 439], [176, 28, 252, 439]]",1.0,no,0,,,,0.21616375597659498,[]
button_006,button,small_object,full_image,181706.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 467, 836]",[],1.0,no,0,,,,0.14578713406808674,[]
button_006,button,small_object,roi_conditioned,181706.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 467, 836]",[],1.0,no,0,,,,0.1519560490269214,[]
button_006,button,small_object,local_enlarged,181706.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 467, 836]","[[131, 50, 233, 786], [183, 50, 284, 786], [234, 50, 336, 786]]",1.0,no,0,,,,0.20901321398559958,[]
button_007,button,small_object,full_image,098376.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 467, 624]",[],1.0,no,0,,,,0.1247372271027416,[]
button_007,button,small_object,roi_conditioned,098376.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 467, 624]",[],1.0,no,0,,,,0.12143132695928216,[]
button_007,button,small_object,local_enlarged,098376.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 467, 624]","[[131, 38, 233, 587], [183, 38, 284, 587], [234, 38, 336, 587]]",1.0,no,0,,,,0.21904342609923333,[]
button_008,button,small_object,full_image,174082.jpg,item1,long sleeve top,clear,button,0.3,0.05,"[0, 0, 467, 623]",[],1.0,no,0,,,,0.11942580400500447,[]
button_008,button,small_object,roi_conditioned,174082.jpg,item1,long sleeve top,clear,button,0.3,0.05,"[0, 0, 467, 623]",[],1.0,no,0,,,,0.1194874900393188,[]
button_008,button,small_object,local_enlarged,174082.jpg,item1,long sleeve top,clear,button,0.3,0.05,"[0, 0, 467, 623]","[[131, 37, 233, 586], [183, 37, 284, 586], [234, 37, 336, 586]]",1.0,no,0,,,,0.2184876900864765,[]
button_009,button,small_object,full_image,025070.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 467, 262]",[],1.0,no,0,,,,0.13645174400880933,[]
button_009,button,small_object,roi_conditioned,025070.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 467, 262]",[],1.0,no,0,,,,0.14527894998900592,[]
button_009,button,small_object,local_enlarged,025070.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 467, 262]","[[131, 16, 233, 246], [183, 16, 284, 246], [234, 16, 336, 246]]",1.0,no,0,,,,0.3588070410769433,[]
button_010,button,small_object,full_image,042346.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 350, 467]",[],1.0,no,0,,,,0.12253625597804785,[]
button_010,button,small_object,roi_conditioned,042346.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 350, 467]",[],1.0,no,0,,,,0.11810163408517838,[]
button_010,button,small_object,local_enlarged,042346.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 350, 467]","[[98, 28, 175, 439], [137, 28, 213, 439], [176, 28, 252, 439]]",1.0,no,0,,,,0.21559822605922818,[]
button_011,button,small_object,full_image,152404.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 467, 623]",[],1.0,no,0,,,,0.12246796896215528,[]
button_011,button,small_object,roi_conditioned,152404.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 467, 623]",[],1.0,no,0,,,,0.12434600200504065,[]
button_011,button,small_object,local_enlarged,152404.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 467, 623]","[[131, 37, 233, 586], [183, 37, 284, 586], [234, 37, 336, 586]]",1.0,no,0,,,,0.2163169471314177,[]
button_012,button,small_object,full_image,119326.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 467, 831]",[],1.0,no,0,,,,0.1409468810306862,[]
button_012,button,small_object,roi_conditioned,119326.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 467, 831]",[],1.0,no,0,,,,0.14831490209326148,[]
button_012,button,small_object,local_enlarged,119326.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 467, 831]","[[131, 50, 233, 781], [183, 50, 284, 781], [234, 50, 336, 781]]",1.0,yes,2,0.328490674495697,0.3186127543449402,0.18302143417817138,0.20423863700125366,"[{""label"": ""button"", ""score"": 0.328490674495697, ""box"": [133.12630534172058, 51.995707273483276, 230.4817123413086, 783.9956665039062]}, {""label"": ""button"", ""score"": 0.30873483419418335, ""box"": [185.13286209106445, 51.751463174819946, 280.76236724853516, 783.7509765625]}]"
button_013,button,small_object,full_image,021683.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 467, 623]",[],1.0,yes,1,0.3071412742137909,0.3071412742137909,0.9999548548069629,0.127817593049258,"[{""label"": ""button"", ""score"": 0.3071412742137909, ""box"": [-0.05990445613861084, -0.6270232200622559, 467.92724609375, 623.3619384765625]}]"
button_013,button,small_object,roi_conditioned,021683.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 467, 623]",[],1.0,yes,1,0.3071412742137909,0.3071412742137909,0.9999548548069629,0.12358053191564977,"[{""label"": ""button"", ""score"": 0.3071412742137909, ""box"": [-0.05990445613861084, -0.6270232200622559, 467.92724609375, 623.3619384765625]}]"
button_013,button,small_object,local_enlarged,021683.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 467, 623]","[[131, 37, 233, 586], [183, 37, 284, 586], [234, 37, 336, 586]]",1.0,no,0,,,,0.21856429788749665,[]
button_014,button,small_object,full_image,130559.jpg,item1,long sleeve top,clear,button,0.3,0.05,"[0, 0, 467, 622]",[],1.0,yes,1,0.3147535026073456,0.3147535026073456,0.9999670378222177,0.1200508619658649,"[{""label"": ""button"", ""score"": 0.3147535026073456, ""box"": [0.042902469635009766, -0.3635202944278717, 468.0281677246094, 622.6355590820312]}]"
button_014,button,small_object,roi_conditioned,130559.jpg,item1,long sleeve top,clear,button,0.3,0.05,"[0, 0, 467, 622]",[],1.0,yes,1,0.3147535026073456,0.3147535026073456,0.9999670378222177,0.11981177306734025,"[{""label"": ""button"", ""score"": 0.3147535026073456, ""box"": [0.042902469635009766, -0.3635202944278717, 468.0281677246094, 622.6355590820312]}]"
button_014,button,small_object,local_enlarged,130559.jpg,item1,long sleeve top,clear,button,0.3,0.05,"[0, 0, 467, 622]","[[131, 37, 233, 585], [183, 37, 284, 585], [234, 37, 336, 585]]",1.0,no,0,,,,0.21604232187382877,[]
button_015,button,small_object,full_image,032653.jpg,item1,long sleeve top,clear,button,0.3,0.05,"[0, 0, 399, 399]",[],1.0,yes,1,0.3283323347568512,0.3283323347568512,0.9999999177455918,0.09902104106731713,"[{""label"": ""button"", ""score"": 0.3283323347568512, ""box"": [0.0354766845703125, -0.07880926132202148, 400.03546142578125, 399.9211730957031]}]"
button_015,button,small_object,roi_conditioned,032653.jpg,item1,long sleeve top,clear,button,0.3,0.05,"[0, 0, 399, 399]",[],1.0,yes,1,0.3283323347568512,0.3283323347568512,0.9999999177455918,0.09846487501636147,"[{""label"": ""button"", ""score"": 0.3283323347568512, ""box"": [0.0354766845703125, -0.07880926132202148, 400.03546142578125, 399.9211730957031]}]"
button_015,button,small_object,local_enlarged,032653.jpg,item1,long sleeve top,clear,button,0.3,0.05,"[0, 0, 399, 399]","[[112, 24, 199, 375], [156, 24, 243, 375], [200, 24, 287, 375]]",1.0,no,0,,,,0.2508384040556848,[]
button_016,button,small_object,full_image,105891.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 467, 623]",[],1.0,no,0,,,,0.11986647499725223,[]
button_016,button,small_object,roi_conditioned,105891.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 467, 623]",[],1.0,no,0,,,,0.11940577009227127,[]
button_016,button,small_object,local_enlarged,105891.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 467, 623]","[[131, 37, 233, 586], [183, 37, 284, 586], [234, 37, 336, 586]]",1.0,no,0,,,,0.21800791088026017,[]
button_017,button,small_object,full_image,102501.jpg,item1,long sleeve top,clear,button,0.3,0.05,"[0, 0, 467, 623]",[],1.0,no,0,,,,0.12084088905248791,[]
button_017,button,small_object,roi_conditioned,102501.jpg,item1,long sleeve top,clear,button,0.3,0.05,"[0, 0, 467, 623]",[],1.0,no,0,,,,0.12093881296459585,[]
button_017,button,small_object,local_enlarged,102501.jpg,item1,long sleeve top,clear,button,0.3,0.05,"[0, 0, 467, 623]","[[131, 37, 233, 586], [183, 37, 284, 586], [234, 37, 336, 586]]",1.0,no,0,,,,0.21905440196860582,[]
button_018,button,small_object,full_image,151346.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 831, 467]",[],1.0,no,0,,,,0.1407116010086611,[]
button_018,button,small_object,roi_conditioned,151346.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 831, 467]",[],1.0,no,0,,,,0.1490957229398191,[]
button_018,button,small_object,local_enlarged,151346.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 831, 467]","[[233, 28, 415, 439], [324, 28, 507, 439], [416, 28, 598, 439]]",1.0,no,0,,,,0.3459897070424631,[]
button_019,button,small_object,full_image,180957.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 467, 467]",[],1.0,no,0,,,,0.10001766704954207,[]
button_019,button,small_object,roi_conditioned,180957.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 467, 467]",[],1.0,no,0,,,,0.10002198501024395,[]
button_019,button,small_object,local_enlarged,180957.jpg,item1,long sleeve outwear,clear,button,0.3,0.05,"[0, 0, 467, 467]","[[131, 28, 233, 439], [183, 28, 284, 439], [234, 28, 336, 439]]",1.0,no,0,,,,0.24793648696504533,[]
button_020,button,small_object,full_image,009673.jpg,item1,short sleeve top,clear,button,0.3,0.05,"[0, 0, 624, 467]",[],1.0,no,0,,,,0.12246944406069815,[]
button_020,button,small_object,roi_conditioned,009673.jpg,item1,short sleeve top,clear,button,0.3,0.05,"[0, 0, 624, 467]",[],1.0,no,0,,,,0.12028599693439901,[]
button_020,button,small_object,local_enlarged,009673.jpg,item1,short sleeve top,clear,button,0.3,0.05,"[0, 0, 624, 467]","[[175, 28, 311, 439], [244, 28, 380, 439], [312, 28, 449, 439]]",1.0,no,0,,,,0.28120803902857006,[]
button_021,button,small_object,full_image,032686.jpg,item1,long sleeve top,clear,button,0.3,0.05,"[0, 0, 467, 429]",[],1.0,yes,1,0.3325546085834503,0.3325546085834503,0.9999993642752748,0.10575994988903403,"[{""label"": ""button"", ""score"": 0.3325546085834503, ""box"": [0.01707172393798828, -0.2641299366950989, 468.01690673828125, 429.7357482910156]}]"
button_021,button,small_object,roi_conditioned,032686.jpg,item1,long sleeve top,clear,button,0.3,0.05,"[0, 0, 467, 429]",[],1.0,yes,1,0.3325546085834503,0.3325546085834503,0.9999993642752748,0.10724680707789958,"[{""label"": ""button"", ""score"": 0.3325546085834503, ""box"": [0.01707172393798828, -0.2641299366950989, 468.01690673828125, 429.7357482910156]}]"
button_021,button,small_object,local_enlarged,032686.jpg,item1,long sleeve top,clear,button,0.3,0.05,"[0, 0, 467, 429]","[[131, 26, 233, 403], [183, 26, 284, 403], [234, 26, 336, 403]]",1.0,no,0,,,,0.2610195198794827,[]
button_022,button,small_object,full_image,156639.jpg,item1,long sleeve top,clear,button,0.3,0.05,"[0, 0, 467, 623]",[],1.0,no,0,,,,0.12069452507421374,[]
button_022,button,small_object,roi_conditioned,156639.jpg,item1,long sleeve top,clear,button,0.3,0.05,"[0, 0, 467, 623]",[],1.0,no,0,,,,0.1205932250013575,[]
button_022,button,small_object,local_enlarged,156639.jpg,item1,long sleeve top,clear,button,0.3,0.05,"[0, 0, 467, 623]","[[131, 37, 233, 586], [183, 37, 284, 586], [234, 37, 336, 586]]",1.0,no,0,,,,0.22161153296474367,[]
zipper_001,zipper,small_object,full_image,191459.jpg,item1,long sleeve outwear,clear,zipper,0.3,0.05,"[0, 0, 467, 624]",[],1.0,no,0,,,,0.12215981306508183,[]
zipper_001,zipper,small_object,roi_conditioned,191459.jpg,item1,long sleeve outwear,clear,zipper,0.3,0.05,"[0, 0, 467, 624]",[],1.0,no,0,,,,0.12104404403362423,[]
