group_id,target,prompt_type,prompt,image_name,label,score,bbox_area_ratio
2,sleeve,baseline,sleeve,068877.jpg,sleeve,0.31479743123054504,0.0892144356392622
2,sleeve,baseline,sleeve,153246.jpg,sleeve,0.32391178607940674,0.2167015864801634
2,sleeve,baseline,sleeve,112312.jpg,sleeve,0.36091694235801697,0.28234821906369895
2,sleeve,baseline,sleeve,152970.jpg,sleeve,0.3242603838443756,0.03416106396479534
2,sleeve,baseline,sleeve,104701.jpg,sleeve,0.32286733388900757,0.6665544464836505
2,sleeve,baseline,sleeve,036263.jpg,sleeve,0.34616219997406006,0.30769967452537517
2,sleeve,baseline,sleeve,133570.jpg,sleeve,0.3280993700027466,0.14272504610059936
2,sleeve,baseline,sleeve,129373.jpg,sleeve,0.34494486451148987,0.23554518932610208
2,sleeve,baseline,sleeve,023832.jpg,sleeve,0.32922402024269104,0.13765529825917255
2,sleeve,baseline,sleeve,028744.jpg,sleeve,0.4016173779964447,0.1208204572548596
2,sleeve,baseline,sleeve,040067.jpg,sleeve,0.3391903042793274,0.16220842723169923
2,sleeve,baseline,sleeve,164482.jpg,sleeve,0.33719196915626526,0.23104923775291
2,sleeve,baseline,sleeve,178385.jpg,sleeve,0.32174038887023926,0.7066575951257295
2,sleeve,baseline,sleeve,156346.jpg,sleeve,0.36768266558647156,0.1649384293868934
2,sleeve,baseline,sleeve,016654.jpg,sleeve,0.33597302436828613,0.8227312065359521
2,sleeve,baseline,sleeve,100040.jpg,sleeve,0.3003670275211334,0.18337016297792286
2,sleeve,baseline,sleeve,156209.jpg,sleeve,0.31095537543296814,0.2887984365855337
2,sleeve,baseline,sleeve,122697.jpg,sleeve,0.5062673091888428,0.5637906922250205
2,sleeve,baseline,sleeve,138705.jpg,sleeve,0.33684396743774414,0.21705394078709436
2,sleeve,baseline,sleeve,065907.jpg,sleeve,0.3413158357143402,0.4377792177060012
2,sleeve,baseline,sleeve,145025.jpg,sleeve,0.3310350179672241,0.1375739196629734
2,sleeve,baseline,sleeve,003010.jpg,sleeve,0.3357935845851898,0.6418647687851408
2,sleeve,baseline,sleeve,178333.jpg,sleeve,0.3248320519924164,0.3702163014135249
2,sleeve,baseline,sleeve,188933.jpg,sleeve,0.4066314399242401,0.49802586857231174
2,sleeve,baseline,sleeve,030030.jpg,sleeve,0.3348255455493927,0.16048597854172203
2,sleeve,baseline,sleeve,178707.jpg,sleeve,0.33522453904151917,0.07567849340903195
2,sleeve,baseline,sleeve,140764.jpg,sleeve,0.3299199938774109,0.025200075713307346
2,sleeve,baseline,sleeve,029243.jpg,sleeve,0.3583966791629791,0.20481957858219174
2,sleeve,baseline,sleeve,076940.jpg,sleeve,0.3949010372161865,0.14033411458925477
2,sleeve,baseline,sleeve,113972.jpg,sleeve,0.37715569138526917,0.7041602815864716
2,sleeve,baseline,sleeve,041461.jpg,sleeve,0.40914294123649597,0.5114543191829207
2,sleeve,baseline,sleeve,118941.jpg,sleeve,0.3459000587463379,0.3132496327577425
2,sleeve,baseline,sleeve,000851.jpg,sleeve,0.3371025621891022,0.18498726716667677
2,sleeve,baseline,sleeve,069046.jpg,sleeve,0.33839982748031616,0.1173527095431604
2,sleeve,baseline,sleeve,131226.jpg,sleeve,0.33951735496520996,0.10196288852937314
2,sleeve,baseline,sleeve,046833.jpg,sleeve,0.34106022119522095,0.3834059014237809
2,sleeve,baseline,sleeve,027895.jpg,sleeve,0.4052475392818451,0.8143043794139476
2,sleeve,baseline,sleeve,078236.jpg,sleeve,0.30851709842681885,0.6352798738989437
2,sleeve,baseline,sleeve,167497.jpg,sleeve,0.3644823431968689,0.1599242857891946
2,sleeve,baseline,sleeve,159638.jpg,sleeve,0.30974745750427246,0.2093058905038127
2,sleeve,baseline,sleeve,052144.jpg,sleeve,0.3798523545265198,0.02166383486117714
2,sleeve,baseline,sleeve,040066.jpg,sleeve,0.31246504187583923,0.09946574272530269
2,sleeve,baseline,sleeve,098020.jpg,sleeve,0.34463027119636536,0.685488390409522
2,sleeve,baseline,sleeve,042350.jpg,sleeve,0.43464091420173645,0.6375518040552909
2,sleeve,baseline,sleeve,157010.jpg,sleeve,0.3227244019508362,0.7458150816859791
2,sleeve,baseline,sleeve,084976.jpg,sleeve,0.3034549951553345,0.3903841332867506
2,sleeve,baseline,sleeve,029326.jpg,sleeve,0.315253883600235,0.3828502475121907
2,sleeve,baseline,sleeve,080613.jpg,sleeve,0.33854424953460693,0.14271647225564338
2,sleeve,baseline,sleeve,063144.jpg,sleeve,0.3059718608856201,0.044868973687333856
2,sleeve,baseline,sleeve,148730.jpg,sleeve,0.3095013201236725,0.4157038997589135
2,sleeve,baseline,sleeve,020646.jpg,sleeve,0.35653451085090637,0.4186965873815711
2,sleeve,baseline,sleeve,022454.jpg,sleeve,0.34183239936828613,0.11951108502583917
2,sleeve,context,shirt sleeve,057571.jpg,shirt sleeve,0.3684380054473877,0.15722130821426325
2,sleeve,context,shirt sleeve,179468.jpg,shirt sleeve,0.3166251480579376,0.1698325061093848
2,sleeve,context,shirt sleeve,014664.jpg,shirt sleeve,0.44398707151412964,0.5647905629632176
2,sleeve,context,shirt sleeve,060044.jpg,shirt sleeve,0.4292024075984955,0.3873806541123515
2,sleeve,context,shirt sleeve,008415.jpg,sleeve,0.3192761242389679,0.38630861419144663
2,sleeve,context,shirt sleeve,082695.jpg,shirt sleeve,0.35519230365753174,0.2115199936909562
2,sleeve,context,shirt sleeve,105163.jpg,shirt sleeve,0.3110794723033905,0.17867309502502676
2,sleeve,context,shirt sleeve,070187.jpg,sleeve,0.3277871310710907,0.5243649974250923
2,sleeve,context,shirt sleeve,017351.jpg,shirt sleeve,0.3893766701221466,0.2708911661919565
2,sleeve,context,shirt sleeve,055308.jpg,shirt sleeve,0.4213697910308838,0.385201601023783
2,sleeve,context,shirt sleeve,148683.jpg,shirt sleeve,0.310861736536026,0.9716291066432162
2,sleeve,context,shirt sleeve,188197.jpg,sleeve,0.34176090359687805,0.6133606422967406
2,sleeve,context,shirt sleeve,055739.jpg,sleeve,0.3539847731590271,0.08080613469015754
2,sleeve,context,shirt sleeve,171820.jpg,shirt sleeve,0.37616053223609924,0.11309755800948319
2,sleeve,context,shirt sleeve,130871.jpg,shirt sleeve,0.3682916462421417,0.717040750050898
2,sleeve,context,shirt sleeve,103713.jpg,shirt sleeve,0.35350632667541504,0.15235305446422218
2,sleeve,context,shirt sleeve,168520.jpg,shirt sleeve,0.3377169668674469,0.21171758642455854
2,sleeve,context,shirt sleeve,120286.jpg,shirt sleeve,0.4437539875507355,0.21897532853240165
2,sleeve,context,shirt sleeve,037453.jpg,sleeve,0.33388978242874146,0.14016392767596336
2,sleeve,context,shirt sleeve,069437.jpg,shirt sleeve,0.3117816746234894,0.8678738788160522
2,sleeve,context,shirt sleeve,036604.jpg,shirt sleeve,0.4094190001487732,0.07953336946513909
2,sleeve,context,shirt sleeve,064652.jpg,shirt sleeve,0.4029282331466675,0.5279204907729805
2,sleeve,context,shirt sleeve,147160.jpg,shirt sleeve,0.3608763515949249,0.4126862562748736
2,sleeve,context,shirt sleeve,141290.jpg,shirt sleeve,0.36323946714401245,0.5852183250467289
2,sleeve,context,shirt sleeve,068877.jpg,sleeve,0.35346749424934387,0.08836525035895904
2,sleeve,context,shirt sleeve,153246.jpg,sleeve,0.3181018531322479,0.21648446141755665
2,sleeve,context,shirt sleeve,112312.jpg,sleeve,0.36693960428237915,0.2832491109154728
2,sleeve,context,shirt sleeve,152970.jpg,shirt sleeve,0.3171720802783966,0.034182318993638876
2,sleeve,context,shirt sleeve,104701.jpg,shirt sleeve,0.39393433928489685,0.6700351185177096
2,sleeve,context,shirt sleeve,094896.jpg,shirt sleeve,0.35059496760368347,0.5194216122367258
2,sleeve,context,shirt sleeve,057494.jpg,sleeve,0.32047662138938904,0.5265299982971882
2,sleeve,context,shirt sleeve,036263.jpg,shirt sleeve,0.4255821406841278,0.30774382519683957
2,sleeve,context,shirt sleeve,133570.jpg,shirt sleeve,0.3633192181587219,0.1423733581138038
2,sleeve,context,shirt sleeve,129373.jpg,sleeve,0.31532639265060425,0.2346607736358073
2,sleeve,context,shirt sleeve,023832.jpg,sleeve,0.37522438168525696,0.1377939250813606
2,sleeve,context,shirt sleeve,012352.jpg,shirt sleeve,0.3243427574634552,0.039515564843234215
2,sleeve,context,shirt sleeve,028744.jpg,shirt sleeve,0.38568902015686035,0.1212213510001249
2,sleeve,context,shirt sleeve,040067.jpg,shirt sleeve,0.3367517292499542,0.10287382028487449
2,sleeve,context,shirt sleeve,164482.jpg,shirt sleeve,0.4358096122741699,0.23042992379205093
2,sleeve,context,shirt sleeve,041939.jpg,shirt sleeve,0.35834845900535583,0.8269339796635654
2,sleeve,context,shirt sleeve,178385.jpg,shirt sleeve,0.3781348168849945,0.7063267769678241
2,sleeve,context,shirt sleeve,110667.jpg,sleeve,0.33121034502983093,0.4807874767028181
2,sleeve,context,shirt sleeve,156346.jpg,shirt sleeve,0.35953614115715027,0.1656348885660835
2,sleeve,context,shirt sleeve,016654.jpg,shirt sleeve,0.4030497372150421,0.8345012241951143
2,sleeve,context,shirt sleeve,100865.jpg,shirt sleeve,0.36514997482299805,0.854687660098881
2,sleeve,context,shirt sleeve,100040.jpg,shirt sleeve,0.33551785349845886,0.18331416579872012
2,sleeve,context,shirt sleeve,156209.jpg,shirt sleeve,0.3596402704715729,0.29049191669014107
2,sleeve,context,shirt sleeve,122697.jpg,shirt sleeve,0.43538251519203186,0.5634029957369479
2,sleeve,context,shirt sleeve,138705.jpg,shirt sleeve,0.4018232226371765,0.21647914399523288
2,sleeve,context,shirt sleeve,065907.jpg,shirt sleeve,0.34414806962013245,0.4371111107586349
2,sleeve,context,shirt sleeve,145025.jpg,shirt sleeve,0.37664780020713806,0.13759801087860818
2,sleeve,context,shirt sleeve,003010.jpg,shirt sleeve,0.41214698553085327,0.6437587290455619
2,sleeve,context,shirt sleeve,178333.jpg,shirt sleeve,0.3577044904232025,0.3707679601410155
2,sleeve,context,shirt sleeve,188933.jpg,shirt sleeve,0.3764679729938507,0.4987832373831735
2,sleeve,context,shirt sleeve,030030.jpg,shirt sleeve,0.32320958375930786,0.10944853644441155
2,sleeve,context,shirt sleeve,178707.jpg,sleeve,0.3922283351421356,0.07566192539816256
2,sleeve,context,shirt sleeve,140764.jpg,shirt sleeve,0.30362626910209656,0.025127422624945016
2,sleeve,context,shirt sleeve,069947.jpg,shirt sleeve,0.3399413228034973,0.057122587515483006
2,sleeve,context,shirt sleeve,029243.jpg,shirt sleeve,0.4006233811378479,0.2055982942036159
2,sleeve,context,shirt sleeve,076940.jpg,shirt sleeve,0.392473965883255,0.1406369638607328
2,sleeve,context,shirt sleeve,113972.jpg,shirt sleeve,0.39717066287994385,0.7079730261436248
2,sleeve,context,shirt sleeve,041461.jpg,shirt sleeve,0.43159618973731995,0.5021917776862267
2,sleeve,context,shirt sleeve,118941.jpg,shirt sleeve,0.34263116121292114,0.3174716864767856
2,sleeve,context,shirt sleeve,000851.jpg,shirt sleeve,0.3550921380519867,0.18531388474621874
2,sleeve,context,shirt sleeve,189293.jpg,shirt sleeve,0.34069502353668213,0.0802021248735733
2,sleeve,context,shirt sleeve,188660.jpg,shirt sleeve,0.3250495195388794,0.503848580107418
2,sleeve,context,shirt sleeve,069046.jpg,shirt sleeve,0.39474040269851685,0.11775562992258426
2,sleeve,context,shirt sleeve,131226.jpg,shirt sleeve,0.34312522411346436,0.10190811430239895
2,sleeve,context,shirt sleeve,046833.jpg,shirt sleeve,0.3859213888645172,0.38310384985085444
2,sleeve,context,shirt sleeve,027895.jpg,shirt sleeve,0.405446320772171,0.8246518550838157
2,sleeve,context,shirt sleeve,163919.jpg,shirt sleeve,0.39975669980049133,0.9995398257853537
2,sleeve,context,shirt sleeve,078236.jpg,shirt sleeve,0.3204178214073181,0.6356315141176957
2,sleeve,context,shirt sleeve,167497.jpg,shirt sleeve,0.35756298899650574,0.1602886901708304
2,sleeve,context,shirt sleeve,159638.jpg,shirt sleeve,0.391422837972641,0.20993604792326578
2,sleeve,context,shirt sleeve,052144.jpg,shirt sleeve,0.37718436121940613,0.02152965345591838
2,sleeve,context,shirt sleeve,040066.jpg,shirt sleeve,0.34103357791900635,0.09951767307580328
2,sleeve,context,shirt sleeve,098020.jpg,shirt sleeve,0.3963557481765747,0.6854179803552543
2,sleeve,context,shirt sleeve,042350.jpg,shirt sleeve,0.44898325204849243,0.6440596215235244
2,sleeve,context,shirt sleeve,000150.jpg,shirt sleeve,0.3215131163597107,0.25664252621861217
2,sleeve,context,shirt sleeve,157010.jpg,shirt sleeve,0.3769803047180176,0.7460922133261009
2,sleeve,context,shirt sleeve,084976.jpg,shirt sleeve,0.34346625208854675,0.37038161717614754
2,sleeve,context,shirt sleeve,128086.jpg,shirt sleeve,0.3477914333343506,0.39845544906665054
2,sleeve,context,shirt sleeve,005106.jpg,shirt sleeve,0.3646109402179718,0.9343791454369725
2,sleeve,context,shirt sleeve,029326.jpg,shirt sleeve,0.3854559361934662,0.3834575723028489
2,sleeve,context,shirt sleeve,095154.jpg,shirt sleeve,0.33312493562698364,0.5774491344541433
2,sleeve,context,shirt sleeve,080613.jpg,shirt sleeve,0.39746707677841187,0.14277833909720072
2,sleeve,context,shirt sleeve,062771.jpg,shirt sleeve,0.3463137447834015,0.36223259377087036
2,sleeve,context,shirt sleeve,015185.jpg,shirt sleeve,0.35241129994392395,0.9880634014228549
2,sleeve,context,shirt sleeve,063144.jpg,shirt sleeve,0.3662477135658264,0.04506903362988958
2,sleeve,context,shirt sleeve,148730.jpg,shirt sleeve,0.3602012097835541,0.4155906843286037
2,sleeve,context,shirt sleeve,020646.jpg,shirt sleeve,0.3956643342971802,0.4217791138403057
2,sleeve,context,shirt sleeve,022454.jpg,shirt sleeve,0.42117100954055786,0.119487413406289
2,collar,baseline,collar,014664.jpg,collar,0.32511380314826965,0.0399361814643109
2,collar,baseline,collar,082695.jpg,collar,0.30511143803596497,0.023732001718106705
2,collar,baseline,collar,070187.jpg,collar,0.301316499710083,0.8724157670878014
2,collar,baseline,collar,055308.jpg,collar,0.39697590470314026,0.38554486687516165
2,collar,baseline,collar,188197.jpg,collar,0.30343887209892273,0.6144948068240285
2,collar,baseline,collar,082491.jpg,collar,0.30804774165153503,0.8149252344469583
2,collar,baseline,collar,171820.jpg,collar,0.3146880865097046,0.18955187446251512
2,collar,baseline,collar,103713.jpg,collar,0.31369736790657043,0.031010094269903758
2,collar,baseline,collar,120286.jpg,collar,0.38373592495918274,0.23440301326552337
2,collar,baseline,collar,068877.jpg,collar,0.40133845806121826,0.04743926545216391
2,collar,baseline,collar,153246.jpg,collar,0.32682615518569946,0.10924088085062668
2,collar,baseline,collar,152970.jpg,collar,0.385387659072876,0.03415826241606837
2,collar,baseline,collar,104701.jpg,collar,0.3268755376338959,0.7625755669786275
2,collar,baseline,collar,036263.jpg,collar,0.3372769355773926,0.31133074199206745
2,collar,baseline,collar,133570.jpg,collar,0.4742213189601898,0.03271972917683533
2,collar,baseline,collar,129373.jpg,collar,0.30643823742866516,0.47615005969752805
2,collar,baseline,collar,028744.jpg,collar,0.3029758036136627,0.43315027125600475
2,collar,baseline,collar,164482.jpg,collar,0.3298375606536865,0.1864932763158828
2,collar,baseline,collar,041939.jpg,collar,0.3210153579711914,0.8338390017726225
2,collar,baseline,collar,110667.jpg,collar,0.312918096780777,0.4809970817502059
2,collar,baseline,collar,156346.jpg,collar,0.34444817900657654,0.16550669927024805
2,collar,baseline,collar,100040.jpg,collar,0.3764621615409851,0.031776033300819476
2,collar,baseline,collar,122697.jpg,collar,0.3679715096950531,0.05526260506143966
2,collar,baseline,collar,065907.jpg,collar,0.3241310119628906,0.07887260133905191
2,collar,baseline,collar,145025.jpg,collar,0.3176916539669037,0.05422256687732993
2,collar,baseline,collar,003010.jpg,collar,0.33987367153167725,0.6407846082895154
2,collar,baseline,collar,178333.jpg,collar,0.3459817171096802,0.07435300573931042
2,collar,baseline,collar,188933.jpg,collar,0.30234235525131226,0.084933834723255
2,collar,baseline,collar,140764.jpg,collar,0.4098869264125824,0.025242790619603883
2,collar,baseline,collar,069947.jpg,collar,0.4145922064781189,0.05691620274066532
2,collar,baseline,collar,076940.jpg,collar,0.30039507150650024,0.10583740712460721
2,collar,baseline,collar,113972.jpg,collar,0.32905060052871704,0.7131177843706227
2,collar,baseline,collar,118941.jpg,collar,0.37529510259628296,0.3153838025436023
2,collar,baseline,collar,188660.jpg,collar,0.3570908010005951,0.03453033536603165
2,collar,baseline,collar,131226.jpg,collar,0.3905332386493683,0.013247482024931482
2,collar,baseline,collar,046833.jpg,collar,0.32008129358291626,0.2712759532656148
2,collar,baseline,collar,027895.jpg,collar,0.3095674216747284,0.8333327742919969
2,collar,baseline,collar,163919.jpg,collar,0.42443525791168213,0.9995077297007138
2,collar,baseline,collar,078236.jpg,collar,0.32097479701042175,0.6387362609280347
2,collar,baseline,collar,167497.jpg,collar,0.30168354511260986,0.327145146028001
2,collar,baseline,collar,133081.jpg,collar,0.3060128390789032,0.9062121272655559
2,collar,baseline,collar,040066.jpg,collar,0.41676053404808044,0.04426006378551902
2,collar,baseline,collar,098020.jpg,collar,0.40082690119743347,0.6892317335103862
2,collar,baseline,collar,042350.jpg,collar,0.3591807186603546,0.6548550511649952
2,collar,baseline,collar,000150.jpg,collar,0.32769376039505005,0.24987401379423174
2,collar,baseline,collar,084976.jpg,collar,0.37501686811447144,0.03639998937165622
2,collar,baseline,collar,005106.jpg,collar,0.34071192145347595,0.9499976232592428
2,collar,baseline,collar,029326.jpg,collar,0.3107062876224518,0.3834266277112458
2,collar,baseline,collar,148730.jpg,collar,0.3215380609035492,0.41673994523186525
2,collar,baseline,collar,020646.jpg,collar,0.4042595624923706,0.04943035787227927
2,collar,context,shirt collar,057571.jpg,shirt collar,0.3587006628513336,0.1572956857501979
2,collar,context,shirt collar,085009.jpg,shirt collar,0.31778842210769653,0.991736237097551
2,collar,context,shirt collar,014664.jpg,shirt collar,0.38317516446113586,0.5703642485840416
2,collar,context,shirt collar,060044.jpg,shirt collar,0.3979378640651703,0.38542589867107496
2,collar,context,shirt collar,008415.jpg,shirt collar,0.3616965711116791,0.9763713337198535
2,collar,context,shirt collar,082695.jpg,shirt collar,0.3747345507144928,0.21522726779755885
2,collar,context,shirt collar,105163.jpg,shirt collar,0.3141467869281769,0.1767781189963962
2,collar,context,shirt collar,070187.jpg,shirt collar,0.31792086362838745,0.8718290731664764
2,collar,context,shirt collar,017351.jpg,shirt collar,0.335132896900177,0.07743834891267809
2,collar,context,shirt collar,055308.jpg,shirt collar,0.4249951243400574,0.3851238418735724
2,collar,context,shirt collar,148683.jpg,shirt collar,0.36399927735328674,0.9706850321517246
2,collar,context,shirt collar,188197.jpg,shirt collar,0.32232290506362915,0.996041139880907
2,collar,context,shirt collar,082491.jpg,shirt collar,0.3157031834125519,0.8126478545300269
2,collar,context,shirt collar,055739.jpg,shirt collar,0.3380002975463867,0.1595111731169957
2,collar,context,shirt collar,171820.jpg,shirt collar,0.3064036965370178,0.18899975274679065
2,collar,context,shirt collar,130871.jpg,shirt collar,0.3749343454837799,0.7177891660519284
2,collar,context,shirt collar,103713.jpg,shirt collar,0.35948339104652405,0.15234518353314974
2,collar,context,shirt collar,120286.jpg,shirt collar,0.4274309277534485,0.2209076775042773
2,collar,context,shirt collar,069437.jpg,shirt collar,0.32422706484794617,0.8674075209359559
2,collar,context,shirt collar,036604.jpg,shirt collar,0.34480831027030945,0.12434948401019864
2,collar,context,shirt collar,064652.jpg,shirt collar,0.3270616829395294,0.6102406085683545
2,collar,context,shirt collar,147160.jpg,shirt collar,0.3408127427101135,0.413103527082154
2,collar,context,shirt collar,141290.jpg,shirt collar,0.3396247327327728,0.5872696426507537
2,collar,context,shirt collar,068877.jpg,shirt collar,0.41264966130256653,0.04743732627026682
2,collar,context,shirt collar,153246.jpg,shirt collar,0.3245885372161865,0.3733604583300597
2,collar,context,shirt collar,112312.jpg,shirt collar,0.3044641315937042,0.9272027200657538
2,collar,context,shirt collar,152970.jpg,shirt collar,0.37522709369659424,0.03431033186025978
2,collar,context,shirt collar,104701.jpg,shirt collar,0.3566051423549652,0.7605389423697291
2,collar,context,shirt collar,094896.jpg,shirt collar,0.33491677045822144,0.5165237153612378
2,collar,context,shirt collar,057494.jpg,shirt collar,0.3083975911140442,0.6278586145045462
2,collar,context,shirt collar,036263.jpg,shirt collar,0.4195781350135803,0.3089440351908682
2,collar,context,shirt collar,133570.jpg,shirt collar,0.45054060220718384,0.0327312400612649
2,collar,context,shirt collar,129373.jpg,shirt collar,0.31971311569213867,0.47321699641978443
2,collar,context,shirt collar,012352.jpg,shirt collar,0.3191114664077759,0.0397199322515633
2,collar,context,shirt collar,028744.jpg,shirt collar,0.32427677512168884,0.10622407254661545
2,collar,context,shirt collar,040067.jpg,shirt collar,0.3323765993118286,0.10302812647793752
2,collar,context,shirt collar,164482.jpg,shirt collar,0.35900697112083435,0.1869205211995578
2,collar,context,shirt collar,041939.jpg,shirt collar,0.35085636377334595,0.8322078762833424
2,collar,context,shirt collar,178385.jpg,shirt collar,0.33119693398475647,0.7124769387461152
2,collar,context,shirt collar,156346.jpg,shirt collar,0.3421483337879181,0.16605492299193733
2,collar,context,shirt collar,016654.jpg,shirt collar,0.3994957506656647,0.8430612393570276
2,collar,context,shirt collar,100865.jpg,shirt collar,0.36832112073898315,0.8598282724896248
2,collar,context,shirt collar,100040.jpg,shirt collar,0.3816690444946289,0.031918031869212035
2,collar,context,shirt collar,122697.jpg,shirt collar,0.4028676152229309,0.05492051691880211
2,collar,context,shirt collar,138705.jpg,shirt collar,0.37537845969200134,0.2214002359420863
2,collar,context,shirt collar,065907.jpg,shirt collar,0.3436746597290039,0.5505185919642519
2,collar,context,shirt collar,145025.jpg,shirt collar,0.33869314193725586,0.27361316852761736
2,collar,context,shirt collar,003010.jpg,shirt collar,0.3925154507160187,0.6449918587594776
2,collar,context,shirt collar,178333.jpg,shirt collar,0.3724070191383362,0.37123420419484465
2,collar,context,shirt collar,030030.jpg,shirt collar,0.3228633403778076,0.10922890656871549
2,collar,context,shirt collar,178707.jpg,shirt collar,0.3450413942337036,0.044336568604121565
2,collar,context,shirt collar,140764.jpg,shirt collar,0.3981029987335205,0.025263007962707806
2,collar,context,shirt collar,069947.jpg,shirt collar,0.39952152967453003,0.05716535834408768
2,collar,context,shirt collar,076940.jpg,shirt collar,0.3416685461997986,0.1056916830432632
2,collar,context,shirt collar,113972.jpg,shirt collar,0.39461836218833923,0.7136194195038741
2,collar,context,shirt collar,118941.jpg,shirt collar,0.3669556677341461,0.32034156300879585
2,collar,context,shirt collar,000851.jpg,shirt collar,0.35712915658950806,0.18617906423896738
2,collar,context,shirt collar,189293.jpg,shirt collar,0.30276840925216675,0.08151080806475831
2,collar,context,shirt collar,188660.jpg,shirt collar,0.34127262234687805,0.5008565056756363
2,collar,context,shirt collar,069046.jpg,shirt collar,0.30381500720977783,0.11769701182162076
2,collar,context,shirt collar,131226.jpg,shirt collar,0.3651218116283417,0.01325069476603087
2,collar,context,shirt collar,046833.jpg,shirt collar,0.3549175560474396,0.2665758069236674
2,collar,context,shirt collar,027895.jpg,shirt collar,0.3923690915107727,0.8316835832909485
2,collar,context,shirt collar,163919.jpg,shirt collar,0.42223960161209106,0.999619682910012
2,collar,context,shirt collar,078236.jpg,shirt collar,0.3348183333873749,0.638416522128864
2,collar,context,shirt collar,167497.jpg,shirt collar,0.34227898716926575,0.3249777014474249
2,collar,context,shirt collar,133081.jpg,shirt collar,0.36415839195251465,0.9057786681526303
2,collar,context,shirt collar,159638.jpg,shirt collar,0.3594469130039215,0.21508614777916008
2,collar,context,shirt collar,052144.jpg,shirt collar,0.3066701591014862,0.21582632351467623
2,collar,context,shirt collar,040066.jpg,shirt collar,0.4008467495441437,0.0443202454464941
2,collar,context,shirt collar,098020.jpg,shirt collar,0.3913995325565338,0.688505302832199
2,collar,context,shirt collar,042350.jpg,shirt collar,0.39682120084762573,0.6525217646524676
2,collar,context,shirt collar,000150.jpg,shirt collar,0.3766566514968872,0.2516898385758463
2,collar,context,shirt collar,157010.jpg,shirt collar,0.3131767511367798,0.7600492566283471
2,collar,context,shirt collar,084976.jpg,shirt collar,0.3426254987716675,0.03657568141626701
2,collar,context,shirt collar,005106.jpg,shirt collar,0.39546599984169006,0.9528802211682728
2,collar,context,shirt collar,029326.jpg,shirt collar,0.37290433049201965,0.3839425104754179
2,collar,context,shirt collar,080613.jpg,shirt collar,0.3334556818008423,0.14289910392499472
2,collar,context,shirt collar,015185.jpg,shirt collar,0.4000034034252167,0.998707344769063
2,collar,context,shirt collar,020646.jpg,shirt collar,0.3715721070766449,0.049464603456073446
2,collar,context,shirt collar,022454.jpg,shirt collar,0.37639132142066956,0.11936690726662542
2,button,baseline,button,060044.jpg,button,0.30150920152664185,0.04770213797972516
2,button,baseline,button,178333.jpg,button,0.31142789125442505,0.07421385169024752
2,button,baseline,button,188933.jpg,button,0.3309697210788727,0.9938965636260451
2,button,baseline,button,163919.jpg,button,0.3074242174625397,0.9992393088831716
2,button,context,clothing button,060044.jpg,button,0.302328497171402,0.047734850985881816
2,button,context,clothing button,188933.jpg,button,0.33598896861076355,0.9938299270233805
2,button,context,clothing button,163919.jpg,button,0.3328391909599304,0.9994138218369185
2,zipper,baseline,zipper,122697.jpg,zipper,0.3352932035923004,0.05745396582939059
2,zipper,baseline,zipper,159638.jpg,zipper,0.3100290298461914,0.03417051751512951
2,zipper,context,clothing zipper,122697.jpg,zipper,0.32601532340049744,0.057442564594463695
2,zipper,context,clothing zipper,159638.jpg,zipper,0.3063982129096985,0.03399379745280301
3,sleeve,baseline,sleeve,018144.jpg,sleeve,0.3085916340351105,0.37840436721822557
3,sleeve,baseline,sleeve,139646.jpg,sleeve,0.3016735017299652,0.013712385907339062
3,sleeve,baseline,sleeve,032968.jpg,sleeve,0.30153560638427734,0.21653473321216074
3,sleeve,baseline,sleeve,033658.jpg,sleeve,0.3274952173233032,0.7826607313708661
3,sleeve,baseline,sleeve,172950.jpg,sleeve,0.30985742807388306,0.12050706209022476
3,sleeve,baseline,sleeve,043288.jpg,sleeve,0.44950932264328003,0.15011035468450473
3,sleeve,baseline,sleeve,069484.jpg,sleeve,0.3793979287147522,0.4194489887953802
3,sleeve,baseline,sleeve,159015.jpg,sleeve,0.31940752267837524,0.5282708213734629
3,sleeve,baseline,sleeve,110924.jpg,sleeve,0.3197038173675537,0.5506969430166442
3,sleeve,baseline,sleeve,055522.jpg,sleeve,0.4235630929470062,0.060585954154055446
3,sleeve,baseline,sleeve,141374.jpg,sleeve,0.4051532745361328,0.6849867478119825
3,sleeve,baseline,sleeve,180845.jpg,sleeve,0.4046975374221802,0.6881074222010589
3,sleeve,baseline,sleeve,052731.jpg,sleeve,0.3626491129398346,0.16261840216952092
3,sleeve,baseline,sleeve,186896.jpg,sleeve,0.3263818025588989,0.09315293271802083
3,sleeve,baseline,sleeve,081715.jpg,sleeve,0.3646949529647827,0.1918290542956723
3,sleeve,baseline,sleeve,176079.jpg,sleeve,0.35928764939308167,0.2370957007166522
3,sleeve,baseline,sleeve,170362.jpg,sleeve,0.37071216106414795,0.059300634425788604
3,sleeve,baseline,sleeve,097890.jpg,sleeve,0.32165026664733887,0.10167150089097277
3,sleeve,baseline,sleeve,135680.jpg,sleeve,0.37843945622444153,0.12429249486584316
3,sleeve,baseline,sleeve,118355.jpg,sleeve,0.31860920786857605,0.13228007181074203
3,sleeve,baseline,sleeve,064987.jpg,sleeve,0.4310828745365143,0.2933387820852035
3,sleeve,baseline,sleeve,005515.jpg,sleeve,0.3481498956680298,0.09646327335725559
